Date,Sector,Company,Monthly_Return,Asset_Value
2021-04-30,Financials,Financials_Company_1,-0.008286921698903394,207782119.04413134
2021-04-30,Financials,Financials_Company_2,-0.025515866579257408,305393381.7177012
2021-04-30,Real Estate,Real Estate_Company_1,0.047203073159147846,140067609.91016454
2021-04-30,Manufacturing,Manufacturing_Company_1,0.08536833844287751,64213765.17153891
2021-04-30,Manufacturing,Manufacturing_Company_2,0.06253787815132222,441936105.68573856
2021-05-31,Mining,Mining_Company_1,0.07374344073589774,202752586.64426273
2021-05-31,Mining,Mining_Company_2,0.0808615102556192,417783996.48312217
2021-05-31,Mining,Mining_Company_3,0.001767370915477448,286881197.42125094
2021-05-31,Mining,Mining_Company_4,0.017371648775501312,77158437.79575372
2021-05-31,Mining,Mining_Company_5,-0.03794981214082761,442302604.9664908
2021-05-31,Mining,Mining_Company_6,-0.048830334928516225,405364328.2141156
2021-05-31,Mining,Mining_Company_7,0.1641179541824698,299913597.92193407
2021-05-31,Energy,Energy_Company_1,0.0314956815678827,498350262.22553384
2021-05-31,Energy,Energy_Company_2,0.014356748109228282,139794102.9181153
2021-05-31,ICT,ICT_Company_1,0.01589297111802953,63793625.992612734
2021-05-31,ICT,ICT_Company_2,-0.09861685181252927,440722627.4337712
2021-05-31,ICT,ICT_Company_3,0.08661059722652617,241472000.5016339
2021-05-31,ICT,ICT_Company_4,-0.10501560870125007,494442303.681226
2021-05-31,Transport,Transport_Company_1,0.07777717372142773,376365947.1868114
2021-05-31,Transport,Transport_Company_2,0.024572657897717672,455315838.80506635
2021-05-31,Transport,Transport_Company_3,-0.0574209659795165,316557647.86701304
2021-05-31,Agriculture,Agriculture_Company_1,0.14941559640311414,379900860.08687645
2021-05-31,Agriculture,Agriculture_Company_2,-0.03905137580468314,459064634.29953843
2021-05-31,Financials,Financials_Company_1,-0.03452705765875458,487127792.3187378
2021-05-31,Financials,Financials_Company_2,0.0005126571250813061,271525035.4016157
2021-05-31,Real Estate,Real Estate_Company_1,0.003866879361495183,250387364.75119948
2021-05-31,Manufacturing,Manufacturing_Company_1,-0.02512155715186891,316827883.1457173
2021-05-31,Manufacturing,Manufacturing_Company_2,-0.061994115092658765,486235545.0508794
2021-06-30,Mining,Mining_Company_1,-0.06375955869984214,196335528.9011127
2021-06-30,Mining,Mining_Company_2,0.025652739647822054,486419470.28534514
2021-06-30,Mining,Mining_Company_3,-0.04077645887157717,83073536.2985057
2021-06-30,Mining,Mining_Company_4,-0.08105555042922832,201651429.39407882
2021-06-30,Mining,Mining_Company_5,0.09384867566741739,161921422.66443348
2021-06-30,Mining,Mining_Company_6,0.10137466477269844,125168858.55542743
2021-06-30,Mining,Mining_Company_7,0.11516798423651373,263583894.08741623
2021-06-30,Energy,Energy_Company_1,0.039133841788149146,313409463.97853845
2021-06-30,Energy,Energy_Company_2,0.022523999052770752,100363828.72897755
2021-06-30,ICT,ICT_Company_1,0.008704045302151055,289026287.6004644
2021-06-30,ICT,ICT_Company_2,-0.05584678111543634,470243757.8875572
2021-06-30,ICT,ICT_Company_3,-0.11283008353572396,68707786.57267644
2021-06-30,ICT,ICT_Company_4,0.044026677449607324,440563232.53400993
2021-06-30,Transport,Transport_Company_1,-0.12553364180458945,269980961.1156141
2021-06-30,Transport,Transport_Company_2,0.008538085190719417,63488115.44270508
2021-06-30,Transport,Transport_Company_3,-0.0268714406914528,140834053.45532677
2021-06-30,Agriculture,Agriculture_Company_1,-0.038731832647981065,249687598.68705702
2021-06-30,Agriculture,Agriculture_Company_2,0.02209457521860455,361681678.5017741
2021-06-30,Financials,Financials_Company_1,0.09941566528889165,328031258.0905462
2021-06-30,Financials,Financials_Company_2,0.060049628803120036,63674176.86357659
2021-06-30,Real Estate,Real Estate_Company_1,0.025346382606493932,354431023.5997609
2021-06-30,Manufacturing,Manufacturing_Company_1,-0.04325057732750054,227238982.5443713
2021-06-30,Manufacturing,Manufacturing_Company_2,0.007503652038688198,346030387.0713662
2021-07-31,Mining,Mining_Company_1,0.03244361632915823,441839052.6517666
2021-07-31,Mining,Mining_Company_2,0.12038730710210474,382302144.16309696
2021-07-31,Mining,Mining_Company_3,0.07469386556088042,197164922.70345742
2021-07-31,Mining,Mining_Company_4,0.07207102282969481,393028310.64947706
2021-07-31,Mining,Mining_Company_5,0.1033318173067334,418025397.2787597
2021-07-31,Mining,Mining_Company_6,-0.06182817621678092,52591397.2241547
2021-07-31,Mining,Mining_Company_7,-0.1158522223269758,228277711.22416493
2021-07-31,Energy,Energy_Company_1,0.0786005948973176,251912130.1801388
2021-07-31,Energy,Energy_Company_2,-0.08250119312570993,152271332.26841816
2021-07-31,ICT,ICT_Company_1,-0.028569453817432172,350695759.3497573
2021-07-31,ICT,ICT_Company_2,0.14178587913671326,220903601.08065343
2021-07-31,ICT,ICT_Company_3,0.08520087893743854,265631844.93337893
2021-07-31,ICT,ICT_Company_4,-0.11978830437805373,311077566.1522995
2021-07-31,Transport,Transport_Company_1,0.08925235217569673,394197467.69395775
2021-07-31,Transport,Transport_Company_2,0.06123986006662402,479985663.17972064
2021-07-31,Transport,Transport_Company_3,0.02031959602909035,467165545.15833795
2021-07-31,Agriculture,Agriculture_Company_1,-0.02943265480973932,268642291.6338465
2021-07-31,Agriculture,Agriculture_Company_2,-0.0886359079082473,188280484.21682897
2021-07-31,Financials,Financials_Company_1,0.07539171460175989,190088464.62020165
2021-07-31,Financials,Financials_Company_2,0.0734975342420012,172680800.3300902
2021-07-31,Real Estate,Real Estate_Company_1,-0.021597935114614605,131517207.29060614
2021-07-31,Manufacturing,Manufacturing_Company_1,0.017506120264800498,286323522.6501771
2021-07-31,Manufacturing,Manufacturing_Company_2,0.012178801434763818,305290498.8330066
2021-08-31,Mining,Mining_Company_1,0.03252523094423328,297601943.9703178
2021-08-31,Mining,Mining_Company_2,-0.018485185542064575,478131503.9929956
2021-08-31,Mining,Mining_Company_3,0.06183382781642302,447892908.5067835
2021-08-31,Mining,Mining_Company_4,-0.05188058665539634,324941444.9829463
2021-08-31,Mining,Mining_Company_5,0.011272517492959162,455010405.529105
2021-08-31,Mining,Mining_Company_6,-0.06488339001662045,401236481.8597378
2021-08-31,Mining,Mining_Company_7,-0.014388829028249402,240682214.14194328
2021-08-31,Energy,Energy_Company_1,0.009304589648013915,330736696.10445786
2021-08-31,Energy,Energy_Company_2,-0.02034504627835714,125606393.48518853
2021-08-31,ICT,ICT_Company_1,0.05145530985208711,147532910.04084906
2021-08-31,ICT,ICT_Company_2,0.14009121739945823,296013835.7213315
2021-08-31,ICT,ICT_Company_3,-0.08564400878979721,317514350.8337779
2021-08-31,ICT,ICT_Company_4,0.01865533097093417,111397888.6505299
2021-08-31,Transport,Transport_Company_1,0.07409751623767885,242689826.71652666
2021-08-31,Transport,Transport_Company_2,0.0818957550224935,496065197.16598475
2021-08-31,Transport,Transport_Company_3,0.10099363216767202,173372299.9519126
2021-08-31,Agriculture,Agriculture_Company_1,-0.07117583567055936,209748337.6243718
2021-08-31,Agriculture,Agriculture_Company_2,-0.05322119261235394,80425653.6164967
2021-08-31,Financials,Financials_Company_1,0.027458668212854427,293005361.57202977
2021-08-31,Financials,Financials_Company_2,0.0526166582732701,289831003.94810086
2021-08-31,Real Estate,Real Estate_Company_1,-0.06034732022254613,351269129.83918554
2021-08-31,Manufacturing,Manufacturing_Company_1,0.0631005844994611,259342525.52767316
2021-08-31,Manufacturing,Manufacturing_Company_2,-0.0287501522369039,480931378.0274211
2021-09-30,Mining,Mining_Company_1,-0.045668773501091636,140420159.8965754
2021-09-30,Mining,Mining_Company_2,-0.002433530474350628,252666921.3161833
2021-09-30,Mining,Mining_Company_3,0.08449674207960534,349210276.0192481
2021-09-30,Mining,Mining_Company_4,-0.10223005481680549,118587205.99868785
2021-09-30,Mining,Mining_Company_5,0.044489491279423914,284431089.772419
2021-09-30,Mining,Mining_Company_6,0.011279127625206714,389871689.22356355
2021-09-30,Mining,Mining_Company_7,0.0016672554609449934,401912639.4516737
2021-09-30,Energy,Energy_Company_1,-0.06611473523573494,212061383.3621836
2021-09-30,Energy,Energy_Company_2,-0.0007285478615040343,228641682.68342754
2021-09-30,ICT,ICT_Company_1,-0.016242054401264736,282055742.46342397
2021-09-30,ICT,ICT_Company_2,0.06562989794689619,496471106.67049074
2021-09-30,ICT,ICT_Company_3,0.034269359829719764,468767846.58976233
2021-09-30,ICT,ICT_Company_4,0.007856250703054055,221280482.06446105
2021-09-30,Transport,Transport_Company_1,0.04752464416880578,187105612.59411836
2021-09-30,Transport,Transport_Company_2,-0.037768865548383726,128086031.74392891
2021-09-30,Transport,Transport_Company_3,0.052497523157435076,489024590.3869617
2021-09-30,Agriculture,Agriculture_Company_1,0.06842064600515615,109636102.7338318
2021-09-30,Agriculture,Agriculture_Company_2,0.03337083569207519,394164410.40634793
2021-09-30,Financials,Financials_Company_1,-0.05288406775353791,229398362.4975409
2021-09-30,Financials,Financials_Company_2,-0.04576724456716808,80677539.2234721
2021-09-30,Real Estate,Real Estate_Company_1,0.02531542709021465,484619972.518949
2021-09-30,Manufacturing,Manufacturing_Company_1,-0.06484254082766958,277763838.2781098
2021-09-30,Manufacturing,Manufacturing_Company_2,-0.020022995172569658,338371841.6105928
2021-10-31,Mining,Mining_Company_1,-0.07175411128381684,342590491.579169
2021-10-31,Mining,Mining_Company_2,0.1133150346311872,76173707.97746411
2021-10-31,Mining,Mining_Company_3,-0.030929382261994126,104623222.74009301
2021-10-31,Mining,Mining_Company_4,-0.024096922635271627,361472603.7623594
2021-10-31,Mining,Mining_Company_5,-0.042277944775153,498513584.2338395
2021-10-31,Mining,Mining_Company_6,0.10466625680211693,187814129.35397527
2021-10-31,Mining,Mining_Company_7,0.1851619407656339,241737522.75066715
2021-10-31,Energy,Energy_Company_1,-0.03364774383036728,215491707.8947803
2021-10-31,Energy,Energy_Company_2,0.012541054872599426,380126471.2526309
2021-10-31,ICT,ICT_Company_1,-0.163583494148207,58636524.57037551
2021-10-31,ICT,ICT_Company_2,-0.02081874029868746,111699367.57804957
2021-10-31,ICT,ICT_Company_3,-0.005433312480743366,55454348.589751974
2021-10-31,ICT,ICT_Company_4,-0.009347014877832086,296581770.0381618
2021-10-31,Transport,Transport_Company_1,0.020693991783742444,94137161.35291006
2021-10-31,Transport,Transport_Company_2,-0.020944259319835276,196104167.100527
2021-10-31,Transport,Transport_Company_3,0.09048406046212279,219149728.3155962
2021-10-31,Agriculture,Agriculture_Company_1,-0.19316015438283063,403257444.7266756
2021-10-31,Agriculture,Agriculture_Company_2,0.07900637372808998,359660617.738944
2021-10-31,Financials,Financials_Company_1,-0.043268464247546636,428392210.7416652
2021-10-31,Financials,Financials_Company_2,0.022669390357458002,346709264.9926022
2021-10-31,Real Estate,Real Estate_Company_1,0.03905967322483815,326270113.1420278
2021-10-31,Manufacturing,Manufacturing_Company_1,-0.03401692132639915,117576050.36766875
2021-10-31,Manufacturing,Manufacturing_Company_2,0.10289538495140729,356102500.643759
2021-11-30,Mining,Mining_Company_1,0.01602172201189874,82065527.49436636
2021-11-30,Mining,Mining_Company_2,0.08768377883913957,183441011.57944486
2021-11-30,Mining,Mining_Company_3,-0.013398982940269054,347616774.9816865
2021-11-30,Mining,Mining_Company_4,-0.03049764296147943,94278042.3710288
2021-11-30,Mining,Mining_Company_5,0.08560006902416606,169270892.74625182
2021-11-30,Mining,Mining_Company_6,0.11676736401143838,221872837.84380317
2021-11-30,Mining,Mining_Company_7,-0.014555910473338644,326755835.61749
2021-11-30,Energy,Energy_Company_1,0.09020429325646268,288635959.9621212
2021-11-30,Energy,Energy_Company_2,0.047365176830327725,490986648.2114828
2021-11-30,ICT,ICT_Company_1,0.15588146590169308,386632930.7432894
2021-11-30,ICT,ICT_Company_2,0.0913792855703956,107643085.86479001
2021-11-30,ICT,ICT_Company_3,0.01027611737128472,151077025.32973337
2021-11-30,ICT,ICT_Company_4,-0.13327659956231389,247732245.36250347
2021-11-30,Transport,Transport_Company_1,0.024263533523437745,158311720.32462722
2021-11-30,Transport,Transport_Company_2,-0.013808713460267765,449116205.0941713
2021-11-30,Transport,Transport_Company_3,0.025629819465023344,417176122.53587776
2021-11-30,Agriculture,Agriculture_Company_1,0.027831564525086637,389768867.9358252
2021-11-30,Agriculture,Agriculture_Company_2,0.0212884331304794,377820804.7227259
2021-11-30,Financials,Financials_Company_1,0.07495806117383953,129842946.2613681
2021-11-30,Financials,Financials_Company_2,0.015425528906049087,471824629.92370355
2021-11-30,Real Estate,Real Estate_Company_1,-0.008736572309767696,418003398.4356253
2021-11-30,Manufacturing,Manufacturing_Company_1,-0.07455388122702325,428316362.60504
2021-11-30,Manufacturing,Manufacturing_Company_2,0.106206881286503,315656460.7064478
2021-12-31,Mining,Mining_Company_1,-0.022323373428835107,304259896.78655726
2021-12-31,Mining,Mining_Company_2,0.05257456943658499,336331109.29066163
2021-12-31,Mining,Mining_Company_3,0.032055609631400056,257700863.48890543
2021-12-31,Mining,Mining_Company_4,-0.055561491794348286,410031935.9146218
2021-12-31,Mining,Mining_Company_5,-0.08585969932036089,379882083.2133537
2021-12-31,Mining,Mining_Company_6,0.018168772531711834,209923055.90858275
2021-12-31,Mining,Mining_Company_7,0.12055157598309364,52353326.09431073
2021-12-31,Energy,Energy_Company_1,0.02839718870403381,481133066.05372113
2021-12-31,Energy,Energy_Company_2,-0.08620319726683831,116999622.6496001
2021-12-31,ICT,ICT_Company_1,0.0032695418770256057,498350451.9322613
2021-12-31,ICT,ICT_Company_2,-0.1368382312228752,374931922.19123167
2021-12-31,ICT,ICT_Company_3,0.07622116697586533,226186564.1800232
2021-12-31,ICT,ICT_Company_4,-0.001567061044558872,51448218.621925406
2021-12-31,Transport,Transport_Company_1,0.04009266818753843,407388799.07468796
2021-12-31,Transport,Transport_Company_2,-0.03480514422273242,266437800.44875568
2021-12-31,Transport,Transport_Company_3,0.0033046150390617255,310992704.34265906
2021-12-31,Agriculture,Agriculture_Company_1,0.19805289160681486,321569449.9684047
2021-12-31,Agriculture,Agriculture_Company_2,0.0767079669568401,171419324.05769646
2021-12-31,Financials,Financials_Company_1,0.06797670170549684,84676225.61044902
2021-12-31,Financials,Financials_Company_2,-0.016837399353169875,403203639.7001604
2021-12-31,Real Estate,Real Estate_Company_1,0.048416215789845216,282771075.3987242
2021-12-31,Manufacturing,Manufacturing_Company_1,-0.026789003005898385,197686739.1241902
2021-12-31,Manufacturing,Manufacturing_Company_2,-0.017616385028126277,149275378.72004506
2022-01-31,Mining,Mining_Company_1,0.08579390685055038,499256380.1268273
2022-01-31,Mining,Mining_Company_2,0.05542088482098156,239561623.9823324
2022-01-31,Mining,Mining_Company_3,0.0764299571345406,103251285.91552429
2022-01-31,Mining,Mining_Company_4,0.01099271914277469,222724828.3698698
2022-01-31,Mining,Mining_Company_5,0.15906573442782923,133014313.91013773
2022-01-31,Mining,Mining_Company_6,-0.10297659930976322,61788518.83942916
2022-01-31,Mining,Mining_Company_7,-0.11480839303093135,184426508.11494786
2022-01-31,Energy,Energy_Company_1,0.0160707787533541,428870105.0563139
2022-01-31,Energy,Energy_Company_2,-0.013816828519573426,256184099.03205168
2022-01-31,ICT,ICT_Company_1,-0.013008104600218286,86270681.19070609
2022-01-31,ICT,ICT_Company_2,0.12450279490397959,246582816.1768308
2022-01-31,ICT,ICT_Company_3,0.07992011002581478,121508675.4512091
2022-01-31,ICT,ICT_Company_4,0.01169865102223607,388118788.7130706
2022-01-31,Transport,Transport_Company_1,0.018383243712633546,81031107.36038953
2022-01-31,Transport,Transport_Company_2,-0.00758628003383692,167767557.68115768
2022-01-31,Transport,Transport_Company_3,0.0006110756306752212,162295789.93227774
2022-01-31,Agriculture,Agriculture_Company_1,-0.03831515581558504,252382929.102743
2022-01-31,Agriculture,Agriculture_Company_2,-0.0033214130970764767,78193941.55490954
2022-01-31,Financials,Financials_Company_1,-0.00015249740026671704,206304496.8164792
2022-01-31,Financials,Financials_Company_2,0.01647519633981217,302075682.5578289
2022-01-31,Real Estate,Real Estate_Company_1,-0.043744506145280054,378869434.2413284
2022-01-31,Manufacturing,Manufacturing_Company_1,0.015560693603647213,304398614.55722445
2022-01-31,Manufacturing,Manufacturing_Company_2,0.014040392472454099,323837272.71340996
2022-02-28,Mining,Mining_Company_1,-0.028920676826578014,118061072.93072055
2022-02-28,Mining,Mining_Company_2,-0.06316676436368639,432777226.028512
2022-02-28,Mining,Mining_Company_3,0.2225486554245262,101645992.34114785
2022-02-28,Mining,Mining_Company_4,0.06859691862288837,80450762.8550007
2022-02-28,Mining,Mining_Company_5,0.14832374004195636,86776405.58605021
2022-02-28,Mining,Mining_Company_6,-0.22227309124506903,124598543.0734741
2022-02-28,Mining,Mining_Company_7,0.14609232115029788,235294493.71302882
2022-02-28,Energy,Energy_Company_1,0.13783930821621912,78022897.64684851
2022-02-28,Energy,Energy_Company_2,0.03790285008095905,256657944.91863114
2022-02-28,ICT,ICT_Company_1,-0.05117479280160003,124117859.04453315
2022-02-28,ICT,ICT_Company_2,-0.013059051739319823,283723636.7767718
2022-02-28,ICT,ICT_Company_3,0.0029349856001293154,445811834.72818816
2022-02-28,ICT,ICT_Company_4,0.037769778400170255,253057704.88144463
2022-02-28,Transport,Transport_Company_1,0.018617656144595533,292415809.0787214
2022-02-28,Transport,Transport_Company_2,-0.014749390730561989,345551047.12593234
2022-02-28,Transport,Transport_Company_3,0.056147837617786675,399025332.91639733
2022-02-28,Agriculture,Agriculture_Company_1,-0.012063543410755995,406784488.56522775
2022-02-28,Agriculture,Agriculture_Company_2,0.13309853466461644,409061371.8271524
2022-02-28,Financials,Financials_Company_1,0.013947950640852696,289862990.260763
2022-02-28,Financials,Financials_Company_2,-0.021896883061263472,406967607.6972145
2022-02-28,Real Estate,Real Estate_Company_1,0.00769158845269049,457764464.6445949
2022-02-28,Manufacturing,Manufacturing_Company_1,-0.02216826212198498,132901177.65711176
2022-02-28,Manufacturing,Manufacturing_Company_2,0.05436062443169956,118446927.4500228
2022-03-31,Mining,Mining_Company_1,-0.025792053541823366,87558838.2452225
2022-03-31,Mining,Mining_Company_2,0.031240282241584198,277343048.1094872
2022-03-31,Mining,Mining_Company_3,0.041054294467408006,492849643.566424
2022-03-31,Mining,Mining_Company_4,0.1363450518204688,124679702.88310325
2022-03-31,Mining,Mining_Company_5,0.07739604949416623,123005032.6021157
2022-03-31,Mining,Mining_Company_6,-0.008608420273203308,287329829.9552043
2022-03-31,Mining,Mining_Company_7,0.04510498734923431,85732963.08936328
2022-03-31,Energy,Energy_Company_1,0.024994844655804153,436179673.9207238
2022-03-31,Energy,Energy_Company_2,0.08610741537874325,369609259.3804902
2022-03-31,ICT,ICT_Company_1,-0.11774996129520923,419736603.96971226
2022-03-31,ICT,ICT_Company_2,-0.06853897864568972,272395601.26263493
2022-03-31,ICT,ICT_Company_3,0.06557694162405432,128192716.91108468
2022-03-31,ICT,ICT_Company_4,0.06403464553545887,95286865.33558999
2022-03-31,Transport,Transport_Company_1,-0.027646743468197787,206573635.21197498
2022-03-31,Transport,Transport_Company_2,0.02055925091958441,343016413.1967534
2022-03-31,Transport,Transport_Company_3,0.03926351541219647,428651398.88814193
2022-03-31,Agriculture,Agriculture_Company_1,0.014452227559245285,335363962.2330816
2022-03-31,Agriculture,Agriculture_Company_2,-0.048078274496254,196296806.94426453
2022-03-31,Financials,Financials_Company_1,0.007498820571494239,128696646.72918174
2022-03-31,Financials,Financials_Company_2,0.023673413330778263,426668506.359323
2022-03-31,Real Estate,Real Estate_Company_1,-0.023366824560375386,362367758.07942396
2022-03-31,Manufacturing,Manufacturing_Company_1,-0.02515315033719448,145689969.36699325
2022-03-31,Manufacturing,Manufacturing_Company_2,0.026794574723561025,442042017.0183734
2022-04-30,Mining,Mining_Company_1,0.07264204448869936,349243206.56419784
2022-04-30,Mining,Mining_Company_2,0.0007851016588110923,351829540.3576253
2022-04-30,Mining,Mining_Company_3,0.0015088931849603377,251174994.71289146
2022-04-30,Mining,Mining_Company_4,0.02345385120899315,295991699.08450484
2022-04-30,Mining,Mining_Company_5,0.01047991102315475,99824266.99684206
2022-04-30,Mining,Mining_Company_6,-0.007240240582694407,382956854.34511864
2022-04-30,Mining,Mining_Company_7,0.035995237082289036,436253754.55960435
2022-04-30,Energy,Energy_Company_1,0.0019438482131535605,389282856.6185528
2022-04-30,Energy,Energy_Company_2,-0.005972317346359786,176684539.28671846
2022-04-30,ICT,ICT_Company_1,0.13658608873596723,93440511.58794837
2022-04-30,ICT,ICT_Company_2,-0.04401951074923961,319260867.93399143
2022-04-30,ICT,ICT_Company_3,-0.07638824184660085,384436939.4292215
2022-04-30,ICT,ICT_Company_4,0.0781690463463727,316949706.5483229
2022-04-30,Transport,Transport_Company_1,-0.00586121843034225,407560225.4150856
2022-04-30,Transport,Transport_Company_2,-0.017608955675370526,497946882.2860895
2022-04-30,Transport,Transport_Company_3,0.06677401083214181,78638409.17898905
2022-04-30,Agriculture,Agriculture_Company_1,0.10932923491015706,101719848.67680506
2022-04-30,Agriculture,Agriculture_Company_2,0.06834024547555897,445540505.1270203
2022-04-30,Financials,Financials_Company_1,0.14469755862431158,243692334.6444456
2022-04-30,Financials,Financials_Company_2,-0.09013482532554526,398245845.07857037
2022-04-30,Real Estate,Real Estate_Company_1,0.031517159713006795,249521006.4706345
2022-04-30,Manufacturing,Manufacturing_Company_1,0.11103302213155712,316263723.0378465
2022-04-30,Manufacturing,Manufacturing_Company_2,0.029317371981169307,280563699.8956058
2022-05-31,Mining,Mining_Company_1,-0.05577733086247882,269450180.87956893
2022-05-31,Mining,Mining_Company_2,0.02882929856959726,320292979.9467602
2022-05-31,Mining,Mining_Company_3,0.1332018207378054,335346814.11934906
2022-05-31,Mining,Mining_Company_4,-0.005415396279847785,212833891.94231242
2022-05-31,Mining,Mining_Company_5,-0.004908282411333485,113010843.89899296
2022-05-31,Mining,Mining_Company_6,-0.1436384529092667,138243970.7322768
2022-05-31,Mining,Mining_Company_7,0.03475790692380152,143146660.29729205
2022-05-31,Energy,Energy_Company_1,0.0029645047941933575,53448814.6921514
2022-05-31,Energy,Energy_Company_2,-0.04294328519837306,411163555.81091577
2022-05-31,ICT,ICT_Company_1,0.19553628526895048,182069970.44365475
2022-05-31,ICT,ICT_Company_2,0.05193316521287783,89191745.05809717
2022-05-31,ICT,ICT_Company_3,0.011837885299653834,205350414.26076144
2022-05-31,ICT,ICT_Company_4,0.03537361424271023,272095961.1530534
2022-05-31,Transport,Transport_Company_1,-0.03690774850149179,227559234.0189409
2022-05-31,Transport,Transport_Company_2,-0.1133769117065652,458424951.1504497
2022-05-31,Transport,Transport_Company_3,0.10001034709351646,189217723.03825194
2022-05-31,Agriculture,Agriculture_Company_1,0.01053725019756635,165923249.15017486
2022-05-31,Agriculture,Agriculture_Company_2,-0.03846081245995097,358965461.0716731
2022-05-31,Financials,Financials_Company_1,-0.039033018657574074,255306429.02999392
2022-05-31,Financials,Financials_Company_2,-0.024437191018857635,238526505.58436394
2022-05-31,Real Estate,Real Estate_Company_1,0.005870421310325705,86081006.33685654
2022-05-31,Manufacturing,Manufacturing_Company_1,0.007673732089693195,350857691.02531135
2022-05-31,Manufacturing,Manufacturing_Company_2,0.062245893097022234,317147356.0438423
2022-06-30,Mining,Mining_Company_1,0.06890615657975042,443164367.0598553
2022-06-30,Mining,Mining_Company_2,0.023840522206033925,456103988.27862877
2022-06-30,Mining,Mining_Company_3,-0.042583150194508236,113961705.70705596
2022-06-30,Mining,Mining_Company_4,-0.005684140259039183,182768318.44437033
2022-06-30,Mining,Mining_Company_5,0.028513342816741866,69682582.53902632
2022-06-30,Mining,Mining_Company_6,-0.060968937066688066,204425308.9276962
2022-06-30,Mining,Mining_Company_7,0.12001383557224153,430521963.3454581
2022-06-30,Energy,Energy_Company_1,0.09623974264412827,352834980.07749456
2022-06-30,Energy,Energy_Company_2,-0.07540633076803013,405043321.964357
2022-06-30,ICT,ICT_Company_1,0.024469219524786937,420090068.1507253
2022-06-30,ICT,ICT_Company_2,-0.06790943471669589,311989435.96735126
2022-06-30,ICT,ICT_Company_3,-0.06699561679241615,367513638.18972105
2022-06-30,ICT,ICT_Company_4,0.0868853485049664,125087090.76443876
2022-06-30,Transport,Transport_Company_1,-0.028281717691972887,450543665.8327138
2022-06-30,Transport,Transport_Company_2,-0.036639679533972416,61451491.95758789
2022-06-30,Transport,Transport_Company_3,0.10372803307007872,203271874.96158126
2022-06-30,Agriculture,Agriculture_Company_1,-0.05237082240282267,190047872.7785271
2022-06-30,Agriculture,Agriculture_Company_2,0.1582163709256015,214067177.688893
2022-06-30,Financials,Financials_Company_1,0.02398445613021965,113248835.41026236
2022-06-30,Financials,Financials_Company_2,-0.0026443087399763894,277454803.0597025
2022-06-30,Real Estate,Real Estate_Company_1,0.01796789094747616,67548205.65871021
2022-06-30,Manufacturing,Manufacturing_Company_1,-0.015395059449469865,122011221.40843733
2022-06-30,Manufacturing,Manufacturing_Company_2,-0.04887940215285849,455037432.35741633
2022-07-31,Mining,Mining_Company_1,-0.00015225844370727118,321324294.4157577
2022-07-31,Mining,Mining_Company_2,-0.12805613580198638,203174196.91452757
2022-07-31,Mining,Mining_Company_3,-0.0035624708479030723,299170168.41110504
2022-07-31,Mining,Mining_Company_4,0.0595311384459464,425142482.8719135
2022-07-31,Mining,Mining_Company_5,-0.0651852627278791,166700703.7926925
2022-07-31,Mining,Mining_Company_6,-0.07765792544712427,484887823.63988334
2022-07-31,Mining,Mining_Company_7,0.024389777254876767,311210420.44716316
2022-07-31,Energy,Energy_Company_1,-0.060750502101539657,331805444.6394787
2022-07-31,Energy,Energy_Company_2,-0.06045154523744507,497231775.00486416
2022-07-31,ICT,ICT_Company_1,0.07546093299409896,306219812.53202724
2022-07-31,ICT,ICT_Company_2,0.01945364543755889,227811984.46894336
2022-07-31,ICT,ICT_Company_3,-0.024157044997725252,294361062.7809484
2022-07-31,ICT,ICT_Company_4,0.04727729887775298,290023982.9444131
2022-07-31,Transport,Transport_Company_1,0.012320272962719224,407394798.1472325
2022-07-31,Transport,Transport_Company_2,-0.0017740786337843949,474818942.22142905
2022-07-31,Transport,Transport_Company_3,-0.05842200321565905,491444320.1732083
2022-07-31,Agriculture,Agriculture_Company_1,0.02670023312799093,314929184.959094
2022-07-31,Agriculture,Agriculture_Company_2,-0.0887458666758569,141450390.98873928
2022-07-31,Financials,Financials_Company_1,0.05906935036526195,280073957.990338
2022-07-31,Financials,Financials_Company_2,0.049361166102252954,439509715.53104854
2022-07-31,Real Estate,Real Estate_Company_1,0.014627336640243373,422383514.9478364
2022-07-31,Manufacturing,Manufacturing_Company_1,0.09678985713682417,480221214.6253699
2022-07-31,Manufacturing,Manufacturing_Company_2,-0.005577180488142446,434282885.12994
2022-08-31,Mining,Mining_Company_1,0.01856085318936472,451890592.3379367
2022-08-31,Mining,Mining_Company_2,-0.19033313677257507,331966629.9919446
2022-08-31,Mining,Mining_Company_3,0.03171868845553773,375218130.9642028
2022-08-31,Mining,Mining_Company_4,0.02391891508672822,184728014.76725656
2022-08-31,Mining,Mining_Company_5,-0.005454033829914426,175441942.58654886
2022-08-31,Mining,Mining_Company_6,0.06609125158382728,182578728.35578692
2022-08-31,Mining,Mining_Company_7,0.07194903849786669,114282629.28537737
2022-08-31,Energy,Energy_Company_1,0.06622388740274711,346343232.0515247
2022-08-31,Energy,Energy_Company_2,0.04431762686236684,326121851.4068563
2022-08-31,ICT,ICT_Company_1,-0.04403698758554253,84942200.60222228
2022-08-31,ICT,ICT_Company_2,-0.1239867164623861,79704429.86310871
2022-08-31,ICT,ICT_Company_3,-0.022906582344085602,413705844.50415
2022-08-31,ICT,ICT_Company_4,0.05175557951850522,184804555.07924324
